,official_case_id,type_of_crime,location,datetime,year_date,time,victim_sex,offender_sex,number_of_victims,number_of_offenders,homicide,hate_crime-disability,hate_crime-gender,hate_crime-gender_identity,hate_crime-religious,hate_crime-sexual_orientation,hate_crime-racial/ethnicity,verbal_abuse/verbal_assault,property_damage,drug_offenses,general_assault,sexual_assault,sexual_harassment,property_crimes,unclassified
1390,1130973,"Drug Offenses, Property Crimes","Weddingstraße, Pankstraße",2021-09-29 17:30:00,2021-09-29,17.30,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1391,1130969,Property Damage,"Lachmannstraße, Boppstraße (Friedrichshain-Kreuzberg)",2021-09-29 03:30:00,2021-09-29,03.30,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,1130861,"Robbery, Verbal Abuse",Dircksenstraße,2021-01-28 19:45:00,2021-01-28,19.45,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,1130778,Homicide,"Ortnitstraße, Stadtrandsiedlung Malchow",2021-09-28 10:00:00,2021-09-28,10.00,Male,Male,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,1130509,"Property Damage, General Assault",Hochstraße,,2021-09-28,Mittag,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1395,1130416,"Property Crimes, Property Damage","Semmelweisstraße, Altglienicke",2021-09-28 03:10:00,2021-09-28,03.10,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1396,1130355,"Robbery, General Assault, Verbal Abuse","Britz, Hochspannungsweg",2021-09-28 23:20:00,2021-09-28,23.20,Male,Male,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1397,1130354,"Property Damage, Arson","Gesundbrunnen, Swinemünder Brücke",2021-09-28 00:10:00,2021-09-28,00.10,Unknown,Unknown,3,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,1130292,Unknown,Berlinweit,,2021-09-27,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,1130128,"Property Damage, General Assault","Skalitzer Straße, Kottbusser Tor",2021-09-27 20:30:00,2021-09-27,20.30,"Male, Female",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1400,1130126,"General Assault, Property Damage","Holzhauser Straße, Reinickendorf",2021-09-27 13:30:00,2021-09-27,13.30,Male,Unknown,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1401,1130122,Property Damage,"Wasserstadtbrücke, Hakenfelde",2021-09-27 02:00:00,2021-09-27,02.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,1130028,Property Damage,Stadtautobahn in Charlottenburg-Wilmersdorf,2021-09-26 02:00:00,2021-09-26,02.00,Male,Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,1130027,Property Damage,"Frettchenweg, Mahlsdorf",2021-09-26 01:30:00,2021-09-26,01.30,Unknown,Male,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,1130022,"Verbal Abuse, Property Damage","Pöhlbergstraße, Marzahn-Hellersdorf",2021-09-26 23:30:00,2021-09-26,23.30,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,1130021,"Property Damage, Drug Offenses, General Assault","Kirchhofstraße, Glasower Straße, Karl-Marx-Straße",2021-09-26 13:00:00,2021-09-26,13.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1406,1130020,"General Assault, Property Damage","Reginhardtstraße, Reinickendorf",2021-09-26 02:30:00,2021-09-26,02.30,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1407,1130019,"General Assault, Property Damage","Robert-Siewert-Straße, Karlshorst",2021-09-26 00:20:00,2021-09-26,00.20,Male,Male,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1408,1130018,"General Assault, Property Damage, Verbal Abuse","Chodowieckistraße, Jablonskistraße, Metzer Straße",2021-09-26 21:00:00,2021-09-26,21.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1409,1129994,"Robbery, Property Damage",Franz-Körner-Straße,2021-09-25 18:00:00,2021-09-25,18.00,Unknown,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,1129993,"Sexual Harassment, General Assault, Property Damage",Schlesische Straße,2021-09-25 01:45:00,2021-09-25,01.45,"Female, Male",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1411,1129992,"General Assault, Verbal Abuse, Hate Crime - Gender Identity",Karl-Marx-Straße,2021-09-25 17:45:00,2021-09-25,17.45,Transgender,Male,1,Multiple,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1412,1129991,Property Damage,Waidmannsluster Damm,2021-09-25 23:50:00,2021-09-25,23.50,"Male, Female",Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,1129942,"Property Damage, General Assault",Hasenheide,2021-09-24 00:45:00,2021-09-24,00.45,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1414,1129798,"Property Crime, Burglary",Kurfürstendamm,2021-04-27 23:30:00,2021-04-27,23.30,Female,"Female, Male",1,3-4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,1129757,Property Damage,Neuendorfer Straße,2021-09-24 22:00:00,2021-09-24,22.00,"Female, Male",Unknown,4,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,1129747,"Property Crime, Forgery",Storkower Straße,2021-09-24 21:00:00,2021-09-24,21.00,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,1129489,Drug Offenses,"Mariannenplatz, Kreuzberg",2021-09-23 19:00:00,2021-09-23,19.00,Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1418,1129477,"Property Damage, Hate Crime - Racial/Ethnicity","Sonnenallee, Neukölln",2021-09-23 16:00:00,2021-09-23,16.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,1129370,"Property Damage, Possession of a Weapon",Wilhelmstraße/Franz-Klühs-Straße,2021-09-23 23:45:00,2021-09-23,23.45,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,1129315,"Property Crime, Verbal Abuse, Hate Crime - Racial/Ethnicity",Frankfurter Allee,2021-09-23 21:00:00,2021-09-23,21.00,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,1129304,"General Assault, Verbal Abuse",Mehrower Allee,2021-09-23 15:00:00,2021-09-23,15.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1422,1129276,Property Damage,Hausburgstraße,2021-09-23 16:00:00,2021-09-23,16.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,1129254,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation","Dörpfeldstraße, Treptow-Köpenick",2021-09-23 23:00:00,2021-09-23,23.00,Male,Male,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1424,1129146,"Property Damage, Drug Offenses","Neukölln, Kottbusser Damm, Friedelstraße, Sonnenallee, Hobrechtstraße, Lenaustraße, Bürknerstraße",2021-09-22 03:50:00,2021-09-22,03.50,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1425,1128905,"Property Crime, General Assault, Property Damage",Karl-Marx-Straße,2021-09-22 11:40:00,2021-09-22,11.40,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1426,1128900,"Property Damage, Arson","Floningweg, Kreuzung Floning- Ecke Wendelsteinweg",2021-09-22 02:00:00,2021-09-22,02.00,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,1128730,"Property Crime, Burglary","Fritz-Erler-Allee, Neukölln",2021-09-21 08:15:00,2021-09-21,08.15,Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,1128656,"Verbal Abuse, General Assault, Property Crime","Grünberger Straße, Revaler Straße, Warschauer Straße",2021-09-21 14:45:00,2021-09-21,14.45,"Male, Female",Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1429,1128643,Property Crime,"Sredzkistraße, Prenzlauer Berg",2021-09-21 13:45:00,2021-09-21,13.45,Unknown,Male,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,1128426,"Property Damage, Hit and Run","Buckower Damm, Alt-Britz",2021-09-21 10:20:00,2021-09-21,10.20,Female,Unknown,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,1128423,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation","Michael-Brückner-Straße, Treptow-Köpenick",2021-09-21 02:15:00,2021-09-21,02.15,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1432,1128376,Property Damage,"Septimerstraße, Reinickendorf",2021-09-21 02:40:00,2021-09-21,02.40,Unknown,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,1128329,"Property Damage, Theft, General Assault","Hultschiner Damm/Akazienallee, Hultschiner Damm/Kastanienallee",2021-09-20 07:00:00,2021-09-20,07.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1434,1128131,Property Damage,Lichtenberg,2021-09-20 10:00:00,2021-09-20,10.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,1128075,"Hate Crime - Racial/Ethnicity, Verbal Abuse, General Assault",Kottbusser Damm/Schinkestraße,2021-09-20 02:45:00,2021-09-20,02.45,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1436,1127933,"General Assault, Robbery", Schlesisches Tor,2021-09-20 23:00:00,2021-09-20,23.00,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1437,1127841,"General Assault, Property Damage",Spandauer Damm,2021-09-19 02:30:00,2021-09-19,02.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1438,1127838,"Property Damage, Arson","Wriezener Straße, Gesundbrunnen",2021-09-19 02:50:00,2021-09-19,02.50,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,1127815,"Property Crime, General Assault, Resisting Arrest","Schlesische Straße, Falkensteinstraße",2021-09-18 21:50:00,2021-09-18,21.50,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1440,1127813,Property Damage,Gartenfelder Straße/ Tegeler Brücke,2021-09-18 12:30:00,2021-09-18,12.30,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,1127812,"General Assault, Property Damage","Wuhlewanderweg hinter den Ahrensfelder Berge, Marzahn-Hellersdorf",2021-09-18 23:40:00,2021-09-18,23.40,"Male, Female",Male,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1442,1127725,"Property Damage, Drug Offenses","Treptow-Köpenick, Gutenbergstraße, Oberspreestraße, Ernst-Grube-Straße",2021-09-17 18:30:00,2021-09-17,18.30,Unknown,Male,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1443,1127539,"Property Damage, Verbal Abuse","Lohmühlenstraße/Karl-Kunger-Straße, Sonnenallee/Weichselstraße, Lohmühlenplatz",2021-09-17 18:25:00,2021-09-17,18.25,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,1127529,"Property Damage, General Assault",Badstraße,2021-09-17 13:00:00,2021-09-17,13.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1445,1127458,Property Damage,"Ortolfstraße, Altglienicke, Treptow-Köpenick",2021-09-17 23:50:00,2021-09-17,23.50,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,1127438,"Property Damage, General Assault",Thomas-Dehler-Straße,2021-09-17 01:40:00,2021-09-17,01.40,Unknown,Unknown,1,Multiple,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1447,1127212,"Property Crime, Fraud",bezirksübergreifend,2021-09-16 06:00:00,2021-09-16,06.00,Unknown,Male,Unknown,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,1126941,"General Assault, Property Crime", Heinrich-Heine-Straße,2021-09-16 17:00:00,2021-09-16,17.00,Female,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1449,1126504,"Property Damage, Arson",Sonnenallee,2021-09-15 22:15:00,2021-09-15,22.15,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,1126475,Verbal Abuse,"Jahnstraße, Neukölln",2021-09-15 15:00:00,2021-09-15,15.00,Female,Female,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,1126472,"Property Crime, General Assault",Danckelmannstraße,2021-09-15 18:30:00,2021-09-15,18.30,Male,Male,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1452,1126460,"Property Damage, Arson","Wiener Straße, Friedrichshain-Kreuzberg",2021-09-15 20:30:00,2021-09-15,20.30,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,1126456,"General Assault, Verbal Abuse",Kreuzung Wühlischstraße / Kopernikusstraße / Simon-Dach-Straße,2021-09-15 18:00:00,2021-09-15,18.00,Male,Male,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1454,1126443,"Property Damage, Arson","Wilhelmsruher Damm, Reinickendorf",2021-09-15 15:00:00,2021-09-15,15.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,1126426,"Property Crime, General Assault","Wittestraße, Reinickendorf",2021-09-15 21:00:00,2021-09-15,21.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1456,1126324,"Property Crime, General Assault",Alexanderplatz,2021-09-14 11:30:00,2021-09-14,11.30,"Female, Male",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1457,1125911,"Property Damage, Arson","Saarstraße, Friedenau",,2021-09-14,Mitternacht,Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,1125904,"General Assault, Verbal Abuse, Drug Offenses",Stuttgarter Platz,2021-09-14 14:45:00,2021-09-14,14.45,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1459,1125900,"Property Crime, General Assault",Finckensteinallee,2021-09-14 11:00:00,2021-09-14,11.00,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1460,1125876,"Property Damage, Arson","Müllerstraße, Marzahn-Hellersdorf",2021-09-14 01:20:00,2021-09-14,01.20,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,1125707,"General Assault, Property Crime","Parkanlage am Brunnenplatz, Gropiusstraße, Badstraße",2021-09-13 08:30:00,2021-09-13,08.30,Male,Male,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1462,1125574,Property Damage," Mierendorffplatz, Charlottenburg-Wilmersdorf",2021-09-13 05:00:00,2021-09-13,05.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,1125567,"General Assault, Resisting Arrest",Axel-Springer-Straße,2021-09-13 17:15:00,2021-09-13,17.15,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1464,1125354,Property Damage,"Bugenhagenstraße, Moabit",2021-09-13 00:30:00,2021-09-13,00.30,Unknown,Male,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,1125352,Property Damage,Platz der Republik,2021-09-13 13:40:00,2021-09-13,13.40,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,1125330,"Property Crimes, Unclassified","Am Juliusturm, Haselhorst",2021-09-12 19:50:00,2021-09-12,19.50,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1467,1125329,"General Assault, Verbal Abuse, Property Damage","Streustraße, Pankow",2021-09-12 02:45:00,2021-09-12,02.45,Male,Male,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1468,1125328,"Verbal Abuse, Hate Crime - Religious",Sprengelstraße,2021-09-12 13:00:00,2021-09-12,13.00,Male,Male,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,1125327,"General Assault, Verbal Abuse, Hate Crime - Gender Identity (Anti-Transgender)", Eberswalder Straße,,2021-09-12,Mitternacht,Male,Male,1,5-6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1470,1125326,"General Assault, Verbal Abuse, Hate Crime - Gender Identity (Anti-Transgender)","Waterloo-Ufer, Mehringplatz",2021-09-12 14:30:00,2021-09-12,14.30,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1471,1125324,"Property Damage, Arson","Jägerstraße, Treptow-Köpenick",2021-09-12 03:00:00,2021-09-12,03.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,1125323,"Property Damage, Arson","Meyerbeerstraße, Weißensee",2021-09-12 23:45:00,2021-09-12,23.45,Unknown,Unknown,8,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,1165070,Property Damage,"Schorfheidestraße, Walter-Felsenstein-Straße, Golliner Straße",,2022-01-09,03.30 and 5.45,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,1165066,"Property Damage, General Assault","Bahnhofstraße,  Köpenick",2022-01-09 19:20:00,2022-01-09,19.20,Unknown,Female,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1476,1233266,"Property Damage, Drug Offenses","Wittenberger Straße, Marzahn-Hellersdorf",2022-08-06 21:30:00,2022-08-06,21.30,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1477,1233123,Property Damage,Wilhelmstraße/Tempelhofer Ufer,2022-08-05 21:45:00,2022-08-05,21.45,Female,Female,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,1233114,Property Damage,"Gotlindestraße, Lichtenberg",2022-08-05 03:10:00,2022-08-05,03.10,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,1233111,Property Damage,"Alter Fischerweg, Rahnsdorf",2022-08-05 10:00:00,2022-08-05,10.00,Unknown,Female,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,1232740,"General Assault, Property Damage","Mauerpark, Eberswalder Straße/Bernauer Straße",2022-08-04 03:00:00,2022-08-04,03.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1481,1232426,"Property Damage, Arson","Urbanstraße, Friedrichshain-Kreuzberg",2022-08-03 02:20:00,2022-08-03,02.20,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,1232297,Property Damage,Mühlenstraße,2022-08-03 15:30:00,2022-08-03,15.30,Unknown,Male,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,1232269,"Property Crimes, Drug Offenses","Nonnendammallee, Falkenseer Platz",2022-08-03 01:10:00,2022-08-03,01.10,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1484,1232266,"General Assault, Property Damage","Straße Am Postbahnhof, Friedrichshain-Kreuzberg",2022-08-03 09:20:00,2022-08-03,09.20,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1485,1232156,Property Damage,Waldeyerstraße,2022-08-02 09:00:00,2022-08-02,09.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,1232155,"General Assault, Verbal Abuse, Hate Crime - Racial/Ethnicity",Wiesbadener Straße / Laubacher Straße / Südwestkorso,2022-08-02 13:30:00,2022-08-02,13.30,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1487,1232064,"General Assault, Property Damage",Adalbertstraße,2022-08-02 12:20:00,2022-08-02,12.20,Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1488,1231934,"Property Damage, Arson","Plonzstraße, Lichtenberg",2022-08-02 03:20:00,2022-08-02,03.20,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,1231741,"Homicide, General Assault","Ernststraße, Reinickendorf",2022-08-01 18:40:00,2022-08-01,18.40,"Female, Male",Male,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1490,1231628,"Property Crime, Property Damage","Mohnickesteig, Boelckestraße, Osdorfer Straße Ecke Ostpreußendamm",2022-08-01 23:00:00,2022-08-01,23.00,Unknown,"Male, Female",Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,1231627,Property Damage,Onkel-Tom-Straße,2022-08-01 10:00:00,2022-08-01,10.00,"Male, Female",Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,1231625,General Assault, Neukölln,2022-08-01 21:25:00,2022-08-01,21.25,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1493,1231517,Property Damage,Siemensdamm,2022-08-01 20:35:00,2022-08-01,20.35,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
